source_node,target_node,relationship,database,evidence,confidence,reference,via
10090.ENSMUSP00000023450,10090.ENSMUSP00000030041,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000265132:686,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000029771,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000334145:802,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000158365,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000292609:567,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000021948,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000253496:513,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000141648,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000336829:960,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000113126,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000227667:573,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000074810,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000394936:459,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000038559,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000292401:596,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000021495,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000333203:697,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000103964,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000264613:414,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000003071,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000468236:424,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000157269,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000234071:760,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000027824,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000255040:525,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000017488,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000226218:762,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000033477,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000218099:548,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000067541,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000354458:549,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000069418,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000415941:410,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000031314,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000295897:542,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000108804,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000226355:646,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000021773,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000230036:453,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000023590,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000232003:867,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000049729,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000383690:431,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000034588,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000236850:614,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000057563,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000329380:578,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000014578,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000308938:952,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000025229,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000416561:487,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000022576,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000181383:764,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000032203,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000323929:771,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000033821,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000364709:823,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000087327,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000296280:416,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000026907,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000264690:701,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000112798,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000266041:513,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000033185,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000265983:525,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000006697,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000415769:553,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000028681,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000308541:999,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000044033,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000342850:438,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000030044,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000259396:435,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000023450,10090.ENSMUSP00000033822,protein_protein_interaction,STRING,9606.ENSP00000215727-9606.ENSP00000344458:467,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000056669,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000385519:991,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000039472,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000306099:419,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000074783,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000237014:684,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000053962,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000362108:572,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000147751,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000384906:700,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000119150,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000384906:700,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000074436,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000348170:762,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000036044,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000233242:557,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000141648,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000336829:456,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000030044,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000259396:583,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000006697,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000415769:405,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000074810,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000394936:565,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000022749,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000263408:416,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000006952,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000278222:428,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000038048,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000302621:548,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000027824,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000255040:418,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000066488,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000355627:547,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000031314,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000295897:467,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000016168,10090.ENSMUSP00000034588,protein_protein_interaction,STRING,9606.ENSP00000217407-9606.ENSP00000236850:949,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000040840,10090.ENSMUSP00000079727,protein_protein_interaction,STRING,9606.ENSP00000217456-9606.ENSP00000495530:541,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000046636,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000233838:972,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000099955,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000360997:429,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000025797,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000363079:749,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000023589,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000493985:783,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000022749,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000263408:620,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000034064,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000384957:967,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000051895,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000383931:521,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000046530,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000351190:485,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000033820,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000364731:984,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000001156,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000247153:521,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000077074,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000378131:673,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000133117,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000498441:611,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000048704,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000321853:547,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000027615,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000356382:603,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000068971,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000356671:999,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000074783,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000237014:484,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000031663,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000360281:422,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000093641,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000277903:401,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000000049,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000205948:450,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000033626,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000329374:540,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000023629,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000377783:654,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000023994,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000278407:462,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000083204,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000356771:769,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000023450,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000215727:548,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000021948,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000253496:737,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000141648,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000336829:464,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000036044,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000233242:409,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000030041,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000265132:458,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000029771,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000334145:994,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033477,10090.ENSMUSP00000048357,protein_protein_interaction,STRING,9606.ENSP00000218099-9606.ENSP00000261994:462,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
