source_node,target_node,relationship,database,evidence,confidence,reference,via
MNEGT3.7260M259.1293,amino_acid,metabolite_to_pathway,name_rules,mnegt3.7260m259.1293 l-gamma-glutamyl-l-isoleucine hmdb11170 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT3.7397M343.0964,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt3.7397m343.0964 (5r,6r)-3-(2-acetamidoethylsulfanyl)-6-ethyl-7-oxo-1-azabic",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT3.7535M300.1197,amino_acid,metabolite_to_pathway,name_rules,mnegt3.7535m300.1197 glycyl-prolyl-glutamic acid hmdb0252832 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT3.7466M406.1287,amino_acid,metabolite_to_pathway,name_rules,mnegt3.7466m406.1287 gamma-l-glutamyl-gamma-l-glutamyl-l-methionine hmdb38674 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT3.7604M318.1090,amino_acid,metabolite_to_pathway,name_rules,mnegt3.7604m318.1090 aspartyl-tryptophan hmdb28764 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT3.7604M318.1090,tryptophan,metabolite_to_pathway,name_rules,mnegt3.7604m318.1090 aspartyl-tryptophan hmdb28764 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MNEGT3.7747M658.1170,energy_tca,metabolite_to_pathway,name_rules,mnegt3.7747m658.1170 delphinidin 3-o-(2''-o-galloyl-6''-o-acetyl-beta-galactopyr,medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
MNEGT3.7953M392.1130,amino_acid,metabolite_to_pathway,name_rules,mnegt3.7953m392.1130 gamma-l-glutamyl-s-(2-carboxy-1-propyl)cysteinylglycine hmd,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT3.8228M385.1729,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt3.8228m385.1729 6-bromo-eicosa-5e,9z-dienoic acid lmfa01090098 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT3.8778M284.1247,amino_acid,metabolite_to_pathway,name_rules,mnegt3.8778m284.1247 glycylprolylhydroxyproline hmdb02171 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT3.9053M274.1402,amino_acid,metabolite_to_pathway,name_rules,mnegt3.9053m274.1402 l-a-glutamyl-l-lysine hmdb04207 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT3.9053M392.1497,amino_acid,metabolite_to_pathway,name_rules,mnegt3.9053m392.1497 gamma-glutamylfelinylglycine hmdb0252619 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT3.9190M433.1395,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt3.9190m433.1395 16-hydroxy-18-bromo-8e,17e19z-tricosatrien-4,6-diynoic acid",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT3.9465M415.2299,amino_acid,metabolite_to_pathway,name_rules,mnegt3.9465m415.2299 glutamylleucylarginine hmdb0252758 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT3.9740M343.1294,amino_acid,metabolite_to_pathway,name_rules,mnegt3.9740m343.1294 tyrosyl-tyrosine hmdb29117 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT3.9740M380.1554,heme_vitamin,metabolite_to_pathway,name_rules,mnegt3.9740m380.1554 (r)-pantothenic acid 4'-o-b-d-glucoside hmdb33965 ,medium,Name-rule prior from gene symbols and metabolite names only,heme_vitamin
MNEGT3.9946M199.0239,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt3.9946m199.0239 4-fumarylacetoacetic acid lmfa01170066 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT3.9878M278.1139,amino_acid,metabolite_to_pathway,name_rules,mnegt3.9878m278.1139 asparaginyl-phenylalanine hmdb28738 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT3.9946M295.0965,amino_acid,metabolite_to_pathway,name_rules,mnegt3.9946m295.0965 methionyl-threonine hmdb28983 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT3.9946M405.1448,sulfur_redox,metabolite_to_pathway,name_rules,"mnegt3.9946m405.1448 s-(n,n-diethylcarbamoyl)glutathione hmdb0257384 ",medium,Name-rule prior from gene symbols and metabolite names only,sulfur_redox
MNEGT3.9878M658.1169,energy_tca,metabolite_to_pathway,name_rules,mnegt3.9878m658.1169 delphinidin 3-o-(2''-o-galloyl-6''-o-acetyl-beta-galactopyr,medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
MNEGT4.0133M382.1000,energy_tca,metabolite_to_pathway,name_rules,mnegt4.0133m382.1000 succinyladenosine hmdb00912 ,medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
MNEGT4.0133M467.0780,tryptophan,metabolite_to_pathway,name_rules,mnegt4.0133m467.0780 3-indoleacryloyl-coa hmdb0242103 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MNEGT4.0476M292.1296,amino_acid,metabolite_to_pathway,name_rules,mnegt4.0476m292.1296 glutaminyl-phenylalanine hmdb28804 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.0683M274.1189,amino_acid,metabolite_to_pathway,name_rules,mnegt4.0683m274.1189 alanyltryptophan hmdb13209 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.0683M274.1189,tryptophan,metabolite_to_pathway,name_rules,mnegt4.0683m274.1189 alanyltryptophan hmdb13209 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MNEGT4.0751M258.1453,amino_acid,metabolite_to_pathway,name_rules,mnegt4.0751m258.1453 glutaminyl-isoleucine hmdb28800 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.0751M260.1034,amino_acid,metabolite_to_pathway,name_rules,mnegt4.0751m260.1034 glycyl-tryptophan hmdb28852 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.0751M260.1034,tryptophan,metabolite_to_pathway,name_rules,mnegt4.0751m260.1034 glycyl-tryptophan hmdb28852 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MNEGT4.0751M288.1559,amino_acid,metabolite_to_pathway,name_rules,mnegt4.0751m288.1559 lysyl-proline hmdb28959 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.0751M308.1251,amino_acid,metabolite_to_pathway,name_rules,mnegt4.0751m308.1251 glutaminyl-tyrosine hmdb28809 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.0889M261.0067,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt4.0889m261.0067 homovanillic acid sulfate hmdb11719 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT4.0889M293.1499,amino_acid,metabolite_to_pathway,name_rules,mnegt4.0889m293.1499 isoleucyl-tyrosine hmdb28919 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.1232M261.1272,amino_acid,metabolite_to_pathway,name_rules,mnegt4.1232m261.1272 methionyl-isoleucine hmdb28976 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.1232M284.1246,amino_acid,metabolite_to_pathway,name_rules,mnegt4.1232m284.1246 glycylprolylhydroxyproline hmdb02171 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.1164M302.1354,amino_acid,metabolite_to_pathway,name_rules,mnegt4.1164m302.1354 n5-acetyl-n2-gamma-l-glutamyl-l-ornithine hmdb39423 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.1232M324.0726,tryptophan,metabolite_to_pathway,name_rules,mnegt4.1232m324.0726 dihyroxy-1h-indole glucuronide i hmdb59997 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MNEGT4.1232M507.0965,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt4.1232m507.0965 farnesyl triphosphate lmpr0103010023 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT4.1370M265.1187,amino_acid,metabolite_to_pathway,name_rules,mnegt4.1370m265.1187 threoninyl-phenylalanine hmdb29068 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.1920M293.1142,amino_acid,metabolite_to_pathway,name_rules,mnegt4.1920m293.1142 tyrosyl-hydroxyproline hmdb29106 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.1920M293.1498,amino_acid,metabolite_to_pathway,name_rules,mnegt4.1920m293.1498 tyrosyl-isoleucine hmdb29108 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.1989M284.1245,amino_acid,metabolite_to_pathway,name_rules,mnegt4.1989m284.1245 glycylprolylhydroxyproline hmdb02171 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.1989M302.1354,amino_acid,metabolite_to_pathway,name_rules,mnegt4.1989m302.1354 n5-acetyl-n2-gamma-l-glutamyl-l-ornithine hmdb39423 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.2126M279.0981,amino_acid,metabolite_to_pathway,name_rules,mnegt4.2126m279.0981 5-methoxytryptophan hmdb02339 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.2126M279.0981,tryptophan,metabolite_to_pathway,name_rules,mnegt4.2126m279.0981 5-methoxytryptophan hmdb02339 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MNEGT4.2126M599.3204,phospholipid,metabolite_to_pathway,name_rules,mnegt4.2126m599.3204 lysopi(0:0/18:0) hmdb0061704 ,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT4.2264M163.0393,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt4.2264m163.0393 9-hydroxy-7e-nonene-3,5-diynoic acid lmfa01030721 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT4.2538M261.1248,amino_acid,metabolite_to_pathway,name_rules,mnegt4.2538m261.1248 l-prolyl-l-phenylalanine hmdb11179 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.2745M247.0276,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt4.2745m247.0276 4-methoxyphenylethanol sulfate hmdb29229 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT4.2815M392.1498,amino_acid,metabolite_to_pathway,name_rules,mnegt4.2815m392.1498 gamma-glutamylfelinylglycine hmdb0252619 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.3021M310.0927,amino_acid,metabolite_to_pathway,name_rules,mnegt4.3021m310.0927 n-phenylacetylglutamic acid hmdb59772 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.3089M181.0052,amino_acid,metabolite_to_pathway,name_rules,mnegt4.3089m181.0052 s-oxocysteine hmdb0257422 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.3089M181.0052,sulfur_redox,metabolite_to_pathway,name_rules,mnegt4.3089m181.0052 s-oxocysteine hmdb0257422 ,medium,Name-rule prior from gene symbols and metabolite names only,sulfur_redox
MNEGT4.3089M403.2184,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt4.3089m403.2184 sulfamide, n,n-dimethyl-n'-((8alpha)-6-propylergolin-8-yl)-",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT4.3158M289.0857,amino_acid,metabolite_to_pathway,name_rules,mnegt4.3158m289.0857 n-gamma-glutamyl-s-allylcysteine hmdb31874 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.3158M289.0857,sulfur_redox,metabolite_to_pathway,name_rules,mnegt4.3158m289.0857 n-gamma-glutamyl-s-allylcysteine hmdb31874 ,medium,Name-rule prior from gene symbols and metabolite names only,sulfur_redox
MNEGT4.3227M312.0659,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt4.3227m312.0659 sulfamoxole hmdb15688 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT4.3300M317.1252,amino_acid,metabolite_to_pathway,name_rules,mnegt4.3300m317.1252 asparaginyl-tryptophan hmdb28742 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.3300M317.1252,tryptophan,metabolite_to_pathway,name_rules,mnegt4.3300m317.1252 asparaginyl-tryptophan hmdb28742 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MNEGT4.3300M350.1359,amino_acid,metabolite_to_pathway,name_rules,mnegt4.3300m350.1359 threoninyl-tryptophan hmdb29072 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.3300M350.1359,tryptophan,metabolite_to_pathway,name_rules,mnegt4.3300m350.1359 threoninyl-tryptophan hmdb29072 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MNEGT4.3506M297.0658,purine,metabolite_to_pathway,name_rules,mnegt4.3506m297.0658 6-methylthioinosine hmdb0242752 ,medium,Name-rule prior from gene symbols and metabolite names only,purine
MNEGT4.3575M274.1190,amino_acid,metabolite_to_pathway,name_rules,mnegt4.3575m274.1190 alanyltryptophan hmdb13209 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.3575M274.1190,tryptophan,metabolite_to_pathway,name_rules,mnegt4.3575m274.1190 alanyltryptophan hmdb13209 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MNEGT4.3575M324.0722,tryptophan,metabolite_to_pathway,name_rules,mnegt4.3575m324.0722 dihyroxy-1h-indole glucuronide i hmdb59997 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MNEGT4.3987M217.0709,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt4.3987m217.0709 4,7-dioxo-octanoic acid lmfa01060156 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT4.3987M290.0333,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt4.3987m290.0333 4-methoxyindoxyl sulfate hmdb0304935 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT4.3987M290.0333,tryptophan,metabolite_to_pathway,name_rules,mnegt4.3987m290.0333 4-methoxyindoxyl sulfate hmdb0304935 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MNEGT4.3987M318.1091,amino_acid,metabolite_to_pathway,name_rules,mnegt4.3987m318.1091 aspartyl-tryptophan hmdb28764 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.3987M318.1091,tryptophan,metabolite_to_pathway,name_rules,mnegt4.3987m318.1091 aspartyl-tryptophan hmdb28764 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MNEGT4.4056M259.1292,amino_acid,metabolite_to_pathway,name_rules,mnegt4.4056m259.1292 l-gamma-glutamyl-l-isoleucine hmdb11170 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.4193M214.1075,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt4.4193m214.1075 2-amino-8-oxo-9,10-epoxy-decanoic acid lmfa01060176 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT4.4193M327.1350,amino_acid,metabolite_to_pathway,name_rules,mnegt4.4193m327.1350 phenylalanyl-tyrosine hmdb29007 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.4262M275.0224,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt4.4262m275.0224 dihydroferulic acid 4-sulfate hmdb41724 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT4.4262M293.1500,amino_acid,metabolite_to_pathway,name_rules,mnegt4.4262m293.1500 isoleucyl-tyrosine hmdb28919 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.4399M243.1707,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt4.4399m243.1707 n-(6-aminohexanoyl)-6-aminohexanoic acid lmfa00000009 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT4.4537M306.0289,amino_acid,metabolite_to_pathway,name_rules,mnegt4.4537m306.0289 o-sulfotyrosine hmdb0155722 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.4468M346.1404,amino_acid,metabolite_to_pathway,name_rules,mnegt4.4468m346.1404 tryptophyl-proline hmdb29091 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.4812M784.1502,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt4.4812m784.1502 fad hmdb01248 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT4.4949M273.0069,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt4.4949m273.0069 ferulic acid 4-sulfate hmdb29200 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT4.5156M212.0920,amino_acid,metabolite_to_pathway,name_rules,mnegt4.5156m212.0920 n-(3-oxo-hexanoyl)-homoserine lactone lmfa08030003 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.5156M212.0920,energy_tca,metabolite_to_pathway,name_rules,mnegt4.5156m212.0920 n-(3-oxo-hexanoyl)-homoserine lactone lmfa08030003 ,medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
MNEGT4.5156M212.0920,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt4.5156m212.0920 n-(3-oxo-hexanoyl)-homoserine lactone lmfa08030003 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT4.5225M293.1141,amino_acid,metabolite_to_pathway,name_rules,mnegt4.5225m293.1141 hydroxyprolyl-tyrosine hmdb28875 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.5431M302.1504,amino_acid,metabolite_to_pathway,name_rules,mnegt4.5431m302.1504 valyl-tryptophan hmdb29138 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT4.5431M302.1504,tryptophan,metabolite_to_pathway,name_rules,mnegt4.5431m302.1504 valyl-tryptophan hmdb29138 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MNEGT4.5431M459.2107,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt4.5431m459.2107 6-bromo-docosa-5e,9z-dienoic acid lmfa01090100 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT4.5637M243.1706,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt4.5637m243.1706 n-(6-aminohexanoyl)-6-aminohexanoic acid lmfa00000009 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT4.5637M336.0720,tryptophan,metabolite_to_pathway,name_rules,mnegt4.5637m336.0720 3-indole carboxylic acid glucuronide hmdb13189 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MNEGT4.5637M444.1845,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt4.5637m444.1845 n-oxide abiraterone sulfate hmdb60848 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
